,Unnamed: 0,Date,region,type,4046,4225,4770,year,TotalVolume,Price,Prop,month
3184,8802,2018-03-25,NewOrleansMobile,conventional,171335.77,20076.04,2425.1,2018,305105.53,1.04,0.974372643612212,3
615,6231,2017-05-21,DallasFtWorth,conventional,728358.74,222773.66,2961.89,2017,1291606.06,0.91,0.9782751008015887,5
387,6003,2017-09-10,Charlotte,conventional,45960.24,68912.39,5424.48,2017,187822.6,1.69,0.948075967989982,9
937,6553,2017-04-23,HartfordSpringfield,conventional,8180.9,201383.54,202.5,2017,267468.69,1.76,0.9526823337558156,4
1257,6873,2017-04-09,Louisville,conventional,2222.25,43333.76,209.34,2017,89926.02,1.2,0.9779661319243677,4
3205,8823,2018-01-21,NewYork,conventional,46444.43,1642533.16,1165.1,2018,2135242.76,1.27,0.9674850123138684,1
1937,7553,2017-06-11,Portland,conventional,128990.56,168571.5,18215.43,2017,718937.65,1.0,0.9291501262416134,6
152,5768,2017-02-12,BaltimoreWashington,conventional,190311.92,538660.08,8822.74,2017,925574.66,1.24,0.980303982412848,2
3384,9002,2018-01-28,Seattle,conventional,125676.32,178484.53,599.03,2018,548587.07,1.34,0.938437333634498,1
3330,8948,2018-03-11,Roanoke,conventional,68597.75,43277.55,205.1,2018,228663.46,0.93,0.964644780819578,3
2394,8010,2017-10-29,SouthCentral,conventional,2567803.45,938018.17,12452.51,2017,5167419.42,1.1,0.9799172689645644,10
1736,7352,2017-03-26,Philadelphia,conventional,24691.96,219076.77,2819.37,2017,379956.99,1.66,0.9577268723612898,3
2339,7955,2017-11-12,SouthCarolina,conventional,165782.0,55018.0,2954.0,2017,340345.0,1.23,0.959473050279692,11
1235,6851,2017-09-10,Louisville,conventional,2337.33,34553.13,91.41,2017,78604.92,1.65,0.9571660889731259,9
2270,7886,2017-02-26,SanFrancisco,conventional,286807.87,509449.62,14078.74,2017,891688.67,1.18,0.9794014549804716,2
2583,8199,2017-04-02,StLouis,conventional,63506.59,8377.96,75.0,2017,116596.47,1.33,0.8958945885867565,4
2703,8319,2017-12-31,TotalUS,conventional,13109617.49,13197460.59,644837.54,2017,38267341.61,0.98,0.9685168378124264,12
1845,7461,2017-03-05,Pittsburgh,conventional,80177.15,47353.34,2909.17,2017,174567.14,1.02,0.9633383518030012,3
1377,6993,2017-01-01,Midsouth,conventional,653896.0,1285364.27,64703.08,2017,2878967.54,1.12,0.9755060874383918,1
3369,8987,2018-02-18,SanFrancisco,conventional,193705.48,835774.38,2425.38,2018,1149074.92,1.06,0.9815895533834921,2
1793,7409,2017-02-26,PhoenixTucson,conventional,558763.67,289095.7,14923.76,2017,1146225.87,0.65,0.9780085967421548,2
3234,8852,2018-03-11,Orlando,conventional,333909.79,33091.99,1477.79,2018,529200.61,1.13,0.983851102970738,3
1620,7236,2017-06-04,NorthernNewEngland,conventional,8209.2,322243.99,2107.52,2017,401637.7,1.66,0.9403202716783532,6
966,6582,2017-10-08,Houston,conventional,491561.89,146966.38,1449.29,2017,1042700.75,1.29,0.9777762688590796,10
3166,8784,2018-02-11,Midsouth,conventional,1000333.25,1266291.36,24733.63,2018,3803512.06,1.1,0.960309369366824,2
3021,8639,2018-02-18,Detroit,conventional,70416.79,33890.23,18889.7,2018,361966.97,1.11,0.9611062428909486,2
828,6444,2017-05-14,GreatLakes,conventional,649626.44,1290414.96,302082.61,2017,3901825.7,1.19,0.9644575318922128,5
929,6545,2017-06-18,HartfordSpringfield,conventional,5734.57,195637.72,124.6,2017,256900.68,1.79,0.9153683453494262,6
471,6087,2017-02-05,Chicago,conventional,378806.26,912672.33,224554.5,2017,1621253.97,0.7,0.9744910221060724,2
861,6477,2017-10-01,HarrisburgScranton,conventional,37491.09,115716.48,192.67,2017,213952.02,1.45,0.9039102038436628,10
1931,7547,2017-07-23,Portland,conventional,163681.81,240248.53,15020.34,2017,606128.4,1.15,0.9554711107826696,7
756,6372,2017-09-24,GrandRapids,conventional,2101.47,48552.76,24966.57,2017,113272.89,1.96,0.9337003909621228,9
98,5714,2017-02-19,Atlanta,conventional,279494.45,52644.02,133.35,2017,563018.6,0.86,0.9793581262321698,2
2967,8585,2018-01-07,Chicago,conventional,132853.21,475772.58,139314.8,2018,842141.42,1.5,0.9529562522708828,1
2695,8311,2017-02-19,Tampa,conventional,160252.79,57390.21,44.0,2017,297524.28,1.29,0.9859576622243535,2
2983,8601,2018-03-04,Columbus,conventional,61462.7,17792.45,2208.68,2018,207531.29,1.04,0.9645941801862628,3
835,6451,2017-03-26,GreatLakes,conventional,474956.6,1228379.13,223458.77,2017,3002195.77,1.42,0.92482511409848,3
644,6260,2017-11-05,Denver,conventional,122060.91,320967.57,8617.99,2017,934570.7,1.07,0.9833806407633884,11
2155,7771,2017-04-30,Sacramento,conventional,143615.47,197927.08,874.02,2017,391714.3,1.62,0.9840934895384656,4
43,5659,2017-03-05,Albany,conventional,3123.26,90784.49,57.86,2017,107354.25,1.18,0.9796669884641136,3
998,6614,2017-02-26,Houston,conventional,1067091.8,116819.32,42393.74,2017,1547337.25,0.53,0.97236892293244,2
3073,8691,2018-01-21,HartfordSpringfield,conventional,8065.55,407711.57,175.38,2018,474554.55,1.18,0.9747178023377516,1
1668,7284,2017-07-09,Orlando,conventional,207541.44,33999.04,126.06,2017,343076.46,1.4,0.9842072240603223,7
1921,7537,2017-10-01,Portland,conventional,97772.92,104336.09,14152.16,2017,362296.15,1.84,0.957385684080613,10
2523,8139,2017-05-21,Spokane,conventional,20886.24,26056.94,196.5,2017,92273.1,1.14,0.9514154135873272,5
508,6124,2017-05-28,CincinnatiDayton,conventional,10451.69,76776.7,1279.88,2017,303442.79,0.96,0.961466382445656,5
186,5802,2017-06-25,Boise,conventional,41340.98,3573.62,7667.69,2017,95071.28,1.2,0.9756474211421292,6
396,6012,2017-07-09,Charlotte,conventional,62331.48,70720.4,6490.52,2017,222027.09,1.32,0.9619229821588956,7
2860,8478,2018-03-25,Albany,conventional,16361.69,109045.03,65.45,2018,149396.5,1.57,0.9846965086352129,3
628,6244,2017-02-19,DallasFtWorth,conventional,501922.03,272758.35,48080.5,2017,1177312.94,0.76,0.9829730450679879,2
2343,7959,2017-10-15,SouthCarolina,conventional,125345.26,60281.11,1836.26,2017,275807.02,1.69,0.9479297370294,10
3195,8813,2018-01-07,NewOrleansMobile,conventional,183343.94,30856.25,2514.49,2018,295941.23,1.15,0.9773448740614428,1
3196,8814,2018-03-25,NewYork,conventional,63905.98,908653.71,843.45,2018,1774776.77,1.34,0.9374083442646252,3
2316,7932,2017-04-16,Seattle,conventional,131986.76,151806.57,404.18,2017,682386.6,1.09,0.9257084569387756,4
2815,8431,2017-11-19,WestTexNewMexico,conventional,333777.0,119338.0,6035.0,2017,654996.0,0.95,0.9787383558189012,11
719,6335,2017-06-04,Detroit,conventional,77883.8,57322.69,35156.7,2017,361513.16,1.26,0.9623984257385432,6
1345,6961,2017-08-13,Midsouth,conventional,595916.46,1267014.94,25765.18,2017,2902604.84,1.37,0.9572309931790892,8
549,6165,2017-08-20,Columbus,conventional,93230.93,20982.37,988.74,2017,211279.9,1.23,0.96543835962404,8
2307,7923,2017-06-18,Seattle,conventional,128838.87,170657.09,521.7,2017,696101.26,1.16,0.9399297658636626,6
2880,8498,2018-01-28,Atlanta,conventional,267126.26,37573.74,1661.8,2018,559460.44,1.08,0.974828208139058,1
897,6513,2017-01-22,HarrisburgScranton,conventional,49774.5,135845.63,3688.76,2017,266851.77,1.4,0.9696231103420874,1
2073,7689,2017-11-19,Roanoke,conventional,31004.0,31095.0,158.0,2017,112603.0,1.09,0.9451519278655092,11
1625,7241,2017-04-30,NorthernNewEngland,conventional,9127.08,296827.97,1939.54,2017,407790.12,1.39,0.966329725851918,4
357,5973,2017-04-02,California,conventional,1856672.56,1580307.3,150682.37,2017,5719811.06,1.22,0.9675245771708579,4
3167,8785,2018-02-04,Midsouth,conventional,1259113.31,1697962.55,30102.36,2018,5286412.87,0.96,0.9708019785279598,2
873,6489,2017-07-09,HarrisburgScranton,conventional,41065.78,129466.37,176.98,2017,237446.62,1.47,0.970708827439813,7
2560,8176,2017-09-10,StLouis,conventional,109797.39,15410.99,55.81,2017,197546.49,1.47,0.9745563987609324,9
2802,8418,2017-02-12,West,conventional,3057701.43,1460486.11,126912.0,2017,7589357.36,0.76,0.9725343674758118,2
2550,8166,2017-11-19,StLouis,conventional,70695.0,6761.0,374.0,2017,152206.0,1.23,0.9631650710628968,11
3109,8727,2018-01-21,Jacksonville,conventional,137389.34,14033.79,444.84,2018,231285.04,1.14,0.9850501202750312,1
1085,6701,2017-07-09,Jacksonville,conventional,98757.83,14132.78,46.02,2017,161864.64,1.42,0.9818719222221528,7
2584,8200,2017-03-26,StLouis,conventional,46092.99,8922.44,72.24,2017,110960.45,1.33,0.9076292241682948,3
665,6281,2017-06-11,Denver,conventional,192091.93,212252.78,21884.68,2017,872407.69,1.18,0.9787773677298218,6
3404,9022,2018-02-25,SouthCentral,conventional,3888705.13,989820.91,28149.02,2018,7648478.57,0.76,0.9836784150158332,2
490,6106,2017-10-01,CincinnatiDayton,conventional,7514.77,58917.31,626.22,2017,183683.68,1.86,0.9350090605184808,10
1910,7526,2017-12-17,Portland,conventional,74946.87,158604.57,10853.54,2017,430915.0,1.31,0.9421473863393078,12
1587,7203,2017-01-15,Northeast,conventional,203358.77,2913734.21,96705.28,2017,4250958.55,1.36,0.9692551348267788,1
932,6548,2017-05-28,HartfordSpringfield,conventional,10672.4,225753.07,210.84,2017,304340.56,1.85,0.9592443561288192,5
2554,8170,2017-10-22,StLouis,conventional,72104.67,8866.99,81.1,2017,120265.74,1.61,0.9481362829218422,10
1018,6634,2017-10-15,Indianapolis,conventional,9351.2,52216.91,631.41,2017,120662.74,1.76,0.9178772581180962,10
2735,8351,2017-05-21,TotalUS,conventional,12120948.7,10213231.95,621603.57,2017,34397651.15,1.26,0.9660033304070644,5
3268,8886,2018-03-25,Pittsburgh,conventional,44126.21,13225.39,1385.77,2018,132097.87,1.28,0.8894894854048648,3
2922,8540,2018-03-11,BuffaloRochester,conventional,18057.75,83259.03,57.09,2018,185174.55,1.16,0.935607039541146,3
3253,8871,2018-01-21,Philadelphia,conventional,69862.88,303263.33,383.99,2018,527860.09,1.32,0.9580459575580232,1
3417,9035,2018-02-18,Southeast,conventional,2267185.54,315802.19,16241.89,2018,4082887.98,1.23,0.9752661304492194,2
2606,8222,2017-10-29,Syracuse,conventional,4026.13,30151.64,29.82,2017,53621.45,1.46,0.8834559956240289,10
116,5732,2017-10-22,BaltimoreWashington,conventional,60120.62,418176.99,4523.13,2017,672066.53,1.6,0.9340050008237052,10
1329,6945,2017-12-03,Midsouth,conventional,755828.0,1275665.0,18490.0,2017,3003104.0,1.18,0.9580218273837992,12
1496,7112,2017-10-08,NewYork,conventional,75444.57,669974.98,872.2,2017,1105462.53,1.69,0.9427213454483884,10
2668,8284,2017-08-27,Tampa,conventional,198709.14,33927.87,98.63,2017,291725.75,1.63,0.9888575723686128,8
2913,8531,2018-02-18,Boston,conventional,16054.89,378699.13,2422.76,2018,515022.94,1.51,0.9485053244046676,2
2331,7947,2017-01-01,Seattle,conventional,79598.76,267691.37,705.61,2017,822000.04,0.84,0.9520705140915288,1
2283,7899,2017-12-03,Seattle,conventional,113961.0,107904.0,680.0,2017,500180.0,1.26,0.8361267329281529,12
1672,7288,2017-06-11,Orlando,conventional,246114.25,41215.61,61.99,2017,401365.48,1.41,0.9857927046932436,6
910,6526,2017-10-29,HartfordSpringfield,conventional,5938.74,188044.0,173.6,2017,247946.32,1.53,0.9478208016783118,10
355,5971,2017-04-16,California,conventional,2047142.24,1572972.43,163002.25,2017,5442086.44,1.34,0.9655338285389324,4
1299,6915,2017-06-25,MiamiFtLauderdale,conventional,349940.7,66569.13,127.88,2017,539847.3,1.43,0.9903233269115936,6
1060,6676,2017-12-31,Jacksonville,conventional,115793.69,14230.19,277.37,2017,206562.78,1.12,0.9902968419899004,12
1653,7269,2017-10-22,Orlando,conventional,214853.32,27481.16,613.49,2017,328326.17,1.56,0.9763126998969528,10
1771,7387,2017-07-30,PhoenixTucson,conventional,482854.07,163669.16,12228.42,2017,930918.01,0.96,0.988714502713522,7
2563,8179,2017-08-20,StLouis,conventional,77753.47,20659.5,233.13,2017,168054.68,1.6,0.9727089377625424,8
2268,7884,2017-03-12,SanFrancisco,conventional,173434.03,354307.59,7050.37,2017,620908.22,1.8,0.9723046393522572,3
73,5689,2017-08-13,Atlanta,conventional,251178.4,62180.62,64.99,2017,534058.7,1.37,0.9735073775636864,8
1717,7333,2017-08-06,Philadelphia,conventional,33708.96,225677.1,1472.45,2017,382653.13,1.48,0.949864376412994,8
3318,8936,2018-03-11,RichmondNorfolk,conventional,95991.36,94894.74,1776.1,2018,345645.83,1.0,0.9551946274331228,3
1645,7261,2017-12-17,Orlando,conventional,248830.89,30567.37,865.3,2017,381303.71,1.01,0.9849266616484889,12
285,5901,2017-08-13,BuffaloRochester,conventional,2321.06,60729.79,18.73,2017,144618.71,1.32,0.9340418000028288,8
2791,8407,2017-04-30,West,conventional,2322426.47,1296721.88,136596.23,2017,6998582.19,0.98,0.964276089549674,4
379,5995,2017-11-05,Charlotte,conventional,46741.48,65173.5,4855.57,2017,187381.18,1.47,0.95021031726774,11
2610,8226,2017-10-01,Syracuse,conventional,8960.94,26794.59,26.53,2017,47034.13,1.58,0.8809115200860343,10
1039,6655,2017-05-21,Indianapolis,conventional,13080.23,71966.19,1202.57,2017,185608.56,1.09,0.9549334882970736,5
2385,8001,2017-12-31,SouthCentral,conventional,2819105.97,1288524.97,22204.28,2017,6150665.32,0.85,0.981495658614548,12
182,5798,2017-07-23,Boise,conventional,36289.63,3129.5,7061.55,2017,70783.8,1.51,0.969887553618077,7
3046,8664,2018-02-11,GreatLakes,conventional,998859.86,1221482.58,336456.51,2018,4104031.93,1.05,0.9590829803168912,2
2521,8137,2017-06-04,Spokane,conventional,18046.3,29061.02,52.82,2017,97756.24,1.16,0.9447339349672176,6
2830,8446,2017-08-06,WestTexNewMexico,conventional,532554.49,121535.96,7915.35,2017,871230.15,0.95,0.9828054148267716,8
3137,8755,2018-03-18,Louisville,conventional,32100.53,23976.21,204.7,2018,126213.08,1.02,0.9650328080974224,3
202,5818,2017-03-05,Boise,conventional,29234.27,5256.5,12115.21,2017,93814.08,1.11,0.9526076716665308,3
17,5633,2017-09-03,Albany,conventional,4738.38,59299.03,121.57,2017,74297.64,1.76,0.9735061643372532,9
45,5661,2017-02-19,Albany,conventional,2702.57,81691.54,125.48,2017,95475.07,1.67,0.9742490277670208,2
1228,6844,2017-10-29,Louisville,conventional,3751.03,44115.78,56.48,2017,102915.21,1.23,0.9653731764976036,10
1182,6798,2017-09-10,LosAngeles,conventional,898753.94,359807.34,94971.16,2017,1969051.97,1.74,0.9681963419282036,9
1737,7353,2017-03-19,Philadelphia,conventional,16003.12,220282.45,3440.64,2017,373158.66,1.66,0.9360812686821518,3
1818,7434,2017-09-10,Pittsburgh,conventional,42781.2,23778.55,1402.3,2017,100073.91,1.31,0.9152409512939266,9
446,6062,2017-07-30,Chicago,conventional,76110.93,447892.34,134637.19,2017,735265.55,1.62,0.9495768134635096,7
2948,8566,2018-02-25,Charlotte,conventional,63442.49,91258.71,5678.86,2018,249254.23,1.34,0.9542641676153314,2
3506,9124,2018-01-14,WestTexNewMexico,conventional,463945.73,188126.02,11227.47,2018,950954.6,0.9,0.9832445272592072,1
3372,8990,2018-01-28,SanFrancisco,conventional,246496.88,418612.3,2588.33,2018,821352.05,1.38,0.9758509134968274,1
1111,6727,2017-01-08,Jacksonville,conventional,47783.4,23081.48,148.91,2017,141693.33,1.15,0.9720114078488438,1
794,6410,2017-01-01,GrandRapids,conventional,1217.67,224774.25,7582.69,2017,306129.4,0.77,0.9964333325944617,1
1095,6711,2017-04-30,Jacksonville,conventional,150982.37,24978.55,121.15,2017,240227.67,1.26,0.9898065377720564,4
3039,8657,2018-01-07,GrandRapids,conventional,2865.76,75494.46,45133.04,2018,169476.04,1.35,0.9367180959836804,1
753,6369,2017-10-15,GrandRapids,conventional,3559.98,37970.75,18550.88,2017,94071.58,2.07,0.9180210347905294,10
2491,8107,2017-12-31,Spokane,conventional,30325.05,36245.2,501.63,2017,98086.34,0.94,0.9754476172840773,12
3366,8984,2018-03-11,SanFrancisco,conventional,270255.15,434279.15,2517.79,2018,904333.98,1.29,0.9723228585815724,3
795,6411,2017-12-31,GreatLakes,conventional,1092011.22,1740608.6,364049.45,2017,4398887.92,0.92,0.9559870037655308,12
1731,7347,2017-04-30,Philadelphia,conventional,36817.47,222850.39,492.98,2017,386907.3,1.78,0.942479668132594,4
1545,7161,2017-11-05,Northeast,conventional,228843.35,1955086.76,5588.32,2017,3492828.1,1.45,0.9358630817175684,11
3221,8839,2018-03-18,NorthernNewEngland,conventional,45178.07,315349.91,1354.16,2018,428028.9,1.4,0.9503211635532836,3
715,6331,2017-07-02,Detroit,conventional,65065.41,63951.02,42737.51,2017,392513.77,1.22,0.9521268032194196,7
3264,8882,2018-01-28,PhoenixTucson,conventional,902410.41,288508.97,12312.08,2018,1592137.3,0.68,0.9918232780148206,1
1996,7612,2017-04-30,RaleighGreensboro,conventional,87512.66,108724.01,6537.73,2017,309256.66,1.44,0.9735817627523162,4
829,6445,2017-05-07,GreatLakes,conventional,923002.11,1932630.68,469332.59,2017,5308891.12,1.1,0.9730596201677624,5
2190,7806,2017-09-03,SanDiego,conventional,146612.09,158752.15,22496.54,2017,402400.31,1.52,0.963682074056803,9
2673,8289,2017-07-23,Tampa,conventional,238382.27,42528.26,135.9,2017,349228.39,1.42,0.989997837603207,7
2046,7662,2017-05-21,RichmondNorfolk,conventional,85990.47,95579.62,2457.75,2017,271051.35,1.17,0.9607834977598312,5
1784,7400,2017-04-30,PhoenixTucson,conventional,480904.28,236525.22,13569.85,2017,1080538.36,0.75,0.9906490814070652,4
2213,7829,2017-03-26,SanDiego,conventional,133247.68,128683.21,20148.75,2017,430467.52,1.28,0.9676568060055988,3
2620,8236,2017-07-23,Syracuse,conventional,1193.19,40041.52,249.55,2017,68030.78,1.38,0.9117108675413076,7
3080,8698,2018-02-25,Houston,conventional,855570.87,147837.21,3976.08,2018,1657524.28,0.67,0.9847954620481816,2
1944,7560,2017-04-23,Portland,conventional,165357.47,200048.67,19111.08,2017,756075.76,0.91,0.9435026336559688,4
1515,7131,2017-05-28,NewYork,conventional,52861.92,824445.19,4083.43,2017,1451146.59,1.75,0.9502325788347352,5
2102,7718,2017-04-30,Roanoke,conventional,30906.47,45408.59,58.54,2017,162420.79,1.22,0.9598234694548096,4
1547,7163,2017-10-22,Northeast,conventional,289343.32,2157327.99,6149.33,2017,3380058.07,1.51,0.927500303099422,10
451,6067,2017-06-25,Chicago,conventional,132426.14,473567.46,139914.23,2017,868770.67,1.44,0.9620995186460694,6
2414,8030,2017-06-11,SouthCentral,conventional,3540683.7,1042887.71,21574.2,2017,6526488.94,0.93,0.9726009451959592,6
2601,8217,2017-12-03,Syracuse,conventional,2791.0,57129.0,47.0,2017,80838.0,1.25,0.9474171636998984,12
1390,7006,2017-10-08,Nashville,conventional,77117.26,4016.38,105.67,2017,140968.03,1.76,0.9522309379744291,10
482,6098,2017-11-26,CincinnatiDayton,conventional,3566.0,62154.0,475.0,2017,165103.0,1.23,0.9512214879276574,11
1920,7536,2017-10-08,Portland,conventional,92601.95,111769.87,14976.51,2017,363427.67,1.9,0.9557685881193227,10
956,6572,2017-12-17,Houston,conventional,429276.67,184347.17,2606.12,2017,928716.6,0.98,0.9711124463595964,12
416,6032,2017-02-19,Charlotte,conventional,46010.49,78996.07,9650.83,2017,198557.9,1.33,0.954713382212265,2
2071,7687,2017-12-03,Roanoke,conventional,56316.0,47267.0,149.0,2017,166540.0,0.99,0.9607047306256966,12
1740,7356,2017-02-26,Philadelphia,conventional,18063.56,251740.67,2094.14,2017,411014.79,1.49,0.9514057486311188,2
253,5869,2017-03-19,Boston,conventional,5709.44,425273.84,3736.16,2017,540540.5,1.54,0.9675398675763592,3
1714,7330,2017-08-27,Philadelphia,conventional,45068.5,196136.69,604.27,2017,370286.98,1.68,0.9435529598230552,8
1121,6737,2017-11-05,LasVegas,conventional,57828.06,121041.61,5037.21,2017,321534.28,1.12,0.9785893776089448,11
1663,7279,2017-08-13,Orlando,conventional,227667.4,38433.45,166.56,2017,363916.69,1.44,0.9832661132403124,8
521,6137,2017-02-26,CincinnatiDayton,conventional,3306.7,108390.14,2024.42,2017,282344.52,0.78,0.865109459842255,2
2877,8495,2018-02-18,Atlanta,conventional,229255.93,30082.73,1325.82,2018,538448.01,1.04,0.9796846904692568,2
1648,7264,2017-11-26,Orlando,conventional,171834.0,19833.0,645.0,2017,272367.0,1.4,0.9826795810160536,11
1083,6699,2017-07-23,Jacksonville,conventional,101545.19,14942.73,55.78,2017,172994.22,1.44,0.9887311178195932,7
2083,7699,2017-09-10,Roanoke,conventional,25756.54,28947.04,95.06,2017,110081.14,1.53,0.9319935387643238,9
2513,8129,2017-07-30,Spokane,conventional,18393.36,29605.74,88.93,2017,75067.88,1.56,0.9569760385911772,7
1969,7585,2017-11-05,RaleighGreensboro,conventional,87732.98,82461.12,4552.75,2017,271264.81,1.39,0.9566075473748789,11
10,5626,2017-10-22,Albany,conventional,3758.8,57340.3,35.48,2017,69704.09,1.56,0.941415898271462,10
388,6004,2017-09-03,Charlotte,conventional,49285.16,69478.02,6029.05,2017,200900.91,1.65,0.9511801990651584,9
3136,8754,2018-03-25,Louisville,conventional,31512.47,24342.6,306.07,2018,126662.1,1.04,0.9680997097124794,3
2810,8426,2017-12-24,WestTexNewMexico,conventional,402476.91,150206.86,7966.08,2017,769970.84,0.93,0.978720588332497,12
3448,9066,2018-03-25,Syracuse,conventional,10004.38,57087.01,102.7,2018,93961.48,1.38,0.866284269711091,3
808,6424,2017-10-01,GreatLakes,conventional,444534.18,780137.97,169347.13,2017,2289168.77,1.89,0.9270058913340138,10
2807,8423,2017-01-08,West,conventional,2158521.28,1969740.61,130700.84,2017,7432376.14,0.86,0.9652337352018876,1
2250,7866,2017-07-16,SanFrancisco,conventional,182480.94,472009.71,8044.28,2017,732328.94,1.74,0.9811108195299546,7
1264,6880,2017-02-19,Louisville,conventional,1979.99,41851.86,159.04,2017,94778.79,0.94,0.8996555199905382,2
3177,8795,2018-02-18,Nashville,conventional,96889.96,9241.74,323.04,2018,230083.5,1.05,0.9753684632749984,2
2824,8440,2017-09-17,WestTexNewMexico,conventional,348290.56,103677.84,1179.49,2017,585989.67,1.2,0.9824558294490994,9
1099,6715,2017-04-02,Jacksonville,conventional,84324.85,16423.7,171.97,2017,149669.6,1.64,0.9575078908086224,4
220,5836,2017-11-05,Boston,conventional,13002.8,334875.51,2014.44,2017,440972.34,1.49,0.9390403023686488,11
90,5706,2017-04-16,Atlanta,conventional,237537.66,48907.53,143.78,2017,543227.58,1.15,0.9706755437276066,4
740,6356,2017-01-08,Detroit,conventional,157160.74,76519.91,7819.3,2017,470643.79,0.9,0.9829655965229396,1
2377,7993,2017-02-19,SouthCarolina,conventional,150107.1,76620.67,2862.33,2017,331446.6,1.14,0.9673598719832224,2
1644,7260,2017-12-24,Orlando,conventional,178469.57,21232.36,779.89,2017,292291.1,1.39,0.972605335649733,12
1419,7035,2017-03-19,Nashville,conventional,110762.28,10019.64,100.06,2017,228023.12,0.96,0.9744178433029176,3
2353,7969,2017-08-06,SouthCarolina,conventional,128394.5,85339.68,1997.32,2017,336237.92,1.37,0.9656385738121588,8
1630,7246,2017-03-26,NorthernNewEngland,conventional,10551.64,299053.26,2432.2,2017,416769.78,1.38,0.9664253226246509,3
1371,6987,2017-02-12,Midsouth,conventional,936823.61,1373680.54,38397.21,2017,3403723.66,1.07,0.9634315710252429,2
759,6375,2017-09-03,GrandRapids,conventional,2659.69,52612.04,28692.1,2017,127147.57,1.65,0.9320220074283171,9
432,6048,2017-11-05,Chicago,conventional,96105.5,284220.43,81793.52,2017,538967.37,1.77,0.9291325941104528,11
399,6015,2017-06-18,Charlotte,conventional,45497.3,78803.31,6332.43,2017,201837.88,1.43,0.9601290612722804,6
436,6052,2017-10-08,Chicago,conventional,62315.4,296817.34,87406.94,2017,516320.59,2.22,0.9213835784943336,10
3377,8995,2018-03-18,Seattle,conventional,91648.17,191972.39,1244.44,2018,685505.57,1.21,0.9372528340456466,3
1817,7433,2017-09-17,Pittsburgh,conventional,43083.52,24457.99,1747.08,2017,104613.01,1.29,0.910703641743448,9
1958,7574,2017-01-15,Portland,conventional,109638.8,187142.02,17794.13,2017,758125.51,0.85,0.9466849379078118,1
1373,6989,2017-01-29,Midsouth,conventional,740797.0,1363481.75,43527.67,2017,3151000.47,1.22,0.9705838652484808,1
1210,6826,2017-02-26,LosAngeles,conventional,980146.15,477454.27,70872.57,2017,2935077.5,0.82,0.9533811401126506,2
3164,8782,2018-02-25,Midsouth,conventional,786103.03,1219846.07,25950.6,2018,3349766.24,1.24,0.9492148259691664,2
2350,7966,2017-08-27,SouthCarolina,conventional,155801.96,65899.22,1788.77,2017,333689.71,1.41,0.9595355934558404,8
3489,9107,2018-02-18,West,conventional,2511897.38,1645249.93,107420.55,2018,6783106.02,0.98,0.9679221376160796,2
703,6319,2017-09-24,Detroit,conventional,61575.52,32561.28,24622.65,2017,234792.97,1.82,0.9055748711648112,9
1096,6712,2017-04-23,Jacksonville,conventional,85993.83,16104.95,78.16,2017,156137.58,1.47,0.9742571610789524,4
1962,7578,2017-12-24,RaleighGreensboro,conventional,77545.43,71380.7,3882.23,2017,248315.51,1.27,0.9572416493689038,12
758,6374,2017-09-10,GrandRapids,conventional,2360.3,46227.08,23127.7,2017,111733.79,1.86,0.9330202217110858,9
848,6464,2017-12-31,HarrisburgScranton,conventional,35962.67,106173.46,56.99,2017,195897.4,1.37,0.9121898728630712,12
3094,8712,2018-02-11,Indianapolis,conventional,86439.93,52397.39,5258.07,2018,258008.01,0.81,0.9685503447538016,2
504,6120,2017-06-25,CincinnatiDayton,conventional,4289.76,100910.25,1020.95,2017,337211.8,0.8,0.9477612663918386,6
1061,6677,2017-12-24,Jacksonville,conventional,67108.8,8048.69,314.0,2017,127181.54,1.38,0.9721815580201828,12
2356,7972,2017-07-16,SouthCarolina,conventional,176984.94,84547.08,2236.83,2017,385644.8,1.28,0.9696082973541744,7
1842,7458,2017-03-26,Pittsburgh,conventional,43115.85,27137.5,1559.54,2017,117686.64,1.34,0.9213286989753381,3
2119,7735,2017-01-01,Roanoke,conventional,43011.78,43260.01,125.37,2017,142347.9,0.97,0.9728674308293696,1
2352,7968,2017-08-13,SouthCarolina,conventional,154159.71,86025.66,2120.0,2017,370979.09,1.36,0.9644394260726432,8
3161,8779,2018-03-18,Midsouth,conventional,977322.22,1305676.96,24247.96,2018,4558888.55,1.03,0.9621552445575509,3
722,6338,2017-05-14,Detroit,conventional,110697.8,44186.84,40589.56,2017,445350.61,1.03,0.9761998484727726,5
1564,7180,2017-06-25,Northeast,conventional,232666.83,2909813.43,25224.18,2017,4121661.3,1.54,0.9577183957054776,6
610,6226,2017-06-25,DallasFtWorth,conventional,688781.77,221432.21,2113.52,2017,1327166.18,0.89,0.9815725761395636,6
1638,7254,2017-01-29,NorthernNewEngland,conventional,15901.2,348629.28,3634.19,2017,423387.02,1.21,0.9706790013777462,1
650,6266,2017-09-24,Denver,conventional,125319.71,161435.81,191.97,2017,499761.73,1.6,0.9870536948162044,9
2329,7945,2017-01-15,Seattle,conventional,88731.0,212640.4,894.17,2017,755537.27,0.93,0.9398971692502364,1
2464,8080,2017-07-02,Southeast,conventional,2219034.51,549006.94,4778.63,2017,3979264.02,1.33,0.9734905863602372,7
